Title                                                                                              - Score - Year - Num Eps            - Duration              - Genre(s)                                                                                                                                                       - Link
Revbahaf Wang-gug Jaegeon-soelgi                                                                   - 5.85  - 2007 - 26 episode(s)      - 20 min. per ep.       - Comedy, Drama, Shoujo                                                                                                                                          - https://myanimelist.net/anime/19467
Rhea Gall Force                                                                                    - 6.44  - 1989 - 1 episode(s)       - 57 min.               - Action, Military, Sci-Fi, Mecha                                                                                                                                - https://myanimelist.net/anime/2063
Robot Carnival                                                                                     - 7.39  - 1987 - 1 episode(s)       - 1 hr. 31 min.         - Fantasy, Sci-Fi                                                                                                                                                - https://myanimelist.net/anime/2182
Rokumon Tengai Mon Colle Knights Movie: Densetsu no Fire Dragon                                    - 6.27  - 2000 - 1 episode(s)       - 32 min.               - Adventure, Comedy, Fantasy                                                                                                                                     - https://myanimelist.net/anime/5314
Rozen Maiden: Träumend                                                                             - 7.74  - 2005 - 12 episode(s)      - 24 min. per ep.       - Action, Comedy, Drama, Magic, Seinen                                                                                                                           - https://myanimelist.net/anime/65
Ruri-iro Princess                                                                                  - 5.45  - 1992 - 2 episode(s)       - 30 min. per ep.       - Romance, Shoujo                                                                                                                                                - https://myanimelist.net/anime/9212
Rurouni Kenshin: Special Techniques                                                                - 7.38  - 1997 - 1 episode(s)       - 25 min.               - Action, Comedy, Samurai                                                                                                                                        - https://myanimelist.net/anime/4664
Ryuuseiki Gakusaver                                                                                - 6.59  - 1993 - 6 episode(s)       - 30 min. per ep.       - Action, Sci-Fi, Space, Comedy, Parody, Mecha, School                                                                                                           - https://myanimelist.net/anime/3735
Saibi                                                                                              - 6.98  - 2013 - 1 episode(s)       - 1 hr. 40 min.         - Drama, Psychological, Thriller                                                                                                                                 - https://myanimelist.net/anime/21027
Saint Seiya: Legend of Sanctuary                                                                   - 6.49  - 2014 - 1 episode(s)       - 1 hr. 32 min.         - Sci-Fi, Adventure, Fantasy, Shounen                                                                                                                            - https://myanimelist.net/anime/10687
Sakura Tsuushin                                                                                    - 6.30  - 1997 - 12 episode(s)      - 24 min. per ep.       - Comedy, Drama, Romance, Slice of Life                                                                                                                          - https://myanimelist.net/anime/818
Sam to Chip no wa Hachamecha Dai Race                                                              - 4.92  - 1993 - 1 episode(s)       - 10 min.               - Cars, Kids                                                                                                                                                     - https://myanimelist.net/anime/35033
Sei Michaela Gakuen Hyouryuuki II                                                                  - 4.67  - 1994 - 2 episode(s)       - 45 min. per ep.       - Hentai                                                                                                                                                         - https://myanimelist.net/anime/2240
Sei Shoujo Sentai Lakers EX                                                                        - 5.03  - 1996 - 1 episode(s)       - 30 min.               - Hentai, Sci-Fi                                                                                                                                                 - https://myanimelist.net/anime/3890
Seikon no Qwaser Picture Drama                                                                     - 6.07  - 2010 - 16 episode(s)      - 2 min. per ep.        - Ecchi                                                                                                                                                          - https://myanimelist.net/anime/8668
Seitokai Yakuindomo Movie                                                                          - 7.94  - 2017 - 1 episode(s)       - 1 hr.                 - Slice of Life, Comedy, School, Shounen                                                                                                                         - https://myanimelist.net/anime/34504
Sengoku Kitan Youtouden                                                                            - 6.09  - 1987 - 3 episode(s)       - 42 min. per ep.       - Action, Demons, Martial Arts                                                                                                                                   - https://myanimelist.net/anime/3600
Sengoku Musou SP: Sanada no Shou                                                                   - 6.67  - 2014 - 1 episode(s)       - 45 min.               - Action, Historical, Samurai                                                                                                                                    - https://myanimelist.net/anime/21497
Sengoku Night Blood: Ongaku Dai Tokushuu                                                           - N/A   - 2017 - 1 episode(s)       - 23 min.               - Fantasy, Historical, Music, Romance                                                                                                                            - https://myanimelist.net/anime/36834
Shadow Skill (1996)                                                                                - 6.71  - 1996 - 3 episode(s)       - 30 min. per ep.       - Adventure, Drama, Fantasy, Shounen                                                                                                                             - https://myanimelist.net/anime/679
Shakugan no Shana Movie Special                                                                    - 7.22  - 2007 - 1 episode(s)       - 5 min.                - Adventure, Comedy, Fantasy, Parody                                                                                                                             - https://myanimelist.net/anime/3221
Shakugan no Shana Movie                                                                            - 7.44  - 2007 - 1 episode(s)       - 1 hr. 30 min.         - Action, Supernatural, Fantasy                                                                                                                                  - https://myanimelist.net/anime/1815
Shihaisha no Tasogare                                                                              - 5.98  - 1998 - 1 episode(s)       - 50 min.               - Action, Supernatural, Demons, Drama, Horror, Sci-Fi, Shoujo                                                                                                    - https://myanimelist.net/anime/1245
Shimanchu MiRiKa                                                                                   - 5.59  - 2011 - 1 episode(s)       - 24 min.               - Slice of Life                                                                                                                                                  - https://myanimelist.net/anime/10407
Shin Angel                                                                                         - 6.39  - 1994 - 5 episode(s)       - 30 min. per ep.       - Comedy, Drama, Hentai, Romance                                                                                                                                 - https://myanimelist.net/anime/217
Shin Choubakumatsu Shounen Seiki Takamaru                                                          - 5.07  - 1992 - 6 episode(s)       - 30 min. per ep.       - Action, Comedy, Fantasy                                                                                                                                        - https://myanimelist.net/anime/21547
Shin Cutey Honey                                                                                   - 6.71  - 1994 - 8 episode(s)       - 26 min. per ep.       - Adventure, Comedy, Ecchi, Magic, Sci-Fi                                                                                                                        - https://myanimelist.net/anime/2497
Shin Getter Robo tai Neo Getter Robo                                                               - 7.17  - 2000 - 4 episode(s)       - 27 min. per ep.       - Action, Mecha, Sci-Fi, Shounen                                                                                                                                 - https://myanimelist.net/anime/938
Shin Hurricane Polymar                                                                             - 6.01  - 1996 - 2 episode(s)       - 30 min. per ep.       - Action, Martial Arts, Super Power, Sci-Fi                                                                                                                      - https://myanimelist.net/anime/3398
Shin Megami Tensei: Tokyo Mokushiroku                                                              - 5.62  - 1995 - 2 episode(s)       - 30 min. per ep.       - Action, Sci-Fi, Horror, Demons, Supernatural                                                                                                                   - https://myanimelist.net/anime/1338
Shina Dark: Kuroki Tsuki no Ou to Souheki no Tsuki no Himegimi                                     - 6.16  - 2008 - 4 episode(s)       - 2 min. per ep.        - Harem, Music, Ecchi, Fantasy, Seinen                                                                                                                           - https://myanimelist.net/anime/3642
Shingeki no Kyojin-ten 360° Taikan Theater                                                         - 7.02  - 2017 - 3 episode(s)       - Unknown               - Action, Fantasy, Shounen, Super Power                                                                                                                          - https://myanimelist.net/anime/35267
Shippuu! Iron Leaguer: Silver no Hata no Moto ni                                                   - 6.87  - 1994 - 5 episode(s)       - 30 min. per ep.       - Sports, Mecha                                                                                                                                                  - https://myanimelist.net/anime/13449
Shirahata no Shoujo Ryuuko                                                                         - 6.95  - 1988 - 1 episode(s)       - 1 hr. 41 min.         - Drama                                                                                                                                                          - https://myanimelist.net/anime/9546
Shiseido x Kamiusagi Rope                                                                          - 4.73  - 2014 - 2 episode(s)       - 3 min. per ep.        - Comedy, Slice of Life                                                                                                                                          - https://myanimelist.net/anime/35307
Shonan Junai Gumi!                                                                                 - 7.57  - 1994 - 5 episode(s)       - 46 min. per ep.       - Action, Comedy, School                                                                                                                                         - https://myanimelist.net/anime/1913
Shougakusei no Yuukai Boushi: Yumi-chan Abunai yo!                                                 - 5.19  - 1991 - 1 episode(s)       - 15 min.               - Kids                                                                                                                                                           - https://myanimelist.net/anime/9879
Shougeki Shinsengumi                                                                               - 6.00  - 1989 - 1 episode(s)       - 25 min.               - Comedy, Historical                                                                                                                                             - https://myanimelist.net/anime/10369
Shounen Ashibe                                                                                     - 6.46  - 1991 - 6 episode(s)       - 50 min. per ep.       - Comedy                                                                                                                                                         - https://myanimelist.net/anime/33199
Shounen Ninja Kaze no Fujimaru: Nazo no Arabiya Ningyou                                            - 5.78  - 1964 - 1 episode(s)       - 55 min.               - Action, Adventure, Samurai, Shounen                                                                                                                            - https://myanimelist.net/anime/19983
Shuten Douji                                                                                       - 5.91  - 1989 - 4 episode(s)       - 50 min. per ep.       - Space, Supernatural, Demons, Historical, Horror, Sci-Fi, Shounen                                                                                               - https://myanimelist.net/anime/1227
Silent Chaser Kagami                                                                               - 4.27  - 2000 - 1 episode(s)       - 30 min.               - Hentai                                                                                                                                                         - https://myanimelist.net/anime/29992
Sister Princess: Re Pure Character's                                                               - 6.23  - 2004 - 12 episode(s)      - 9 min. per ep.        - Drama, Romance                                                                                                                                                 - https://myanimelist.net/anime/21119
Soap no Moko-chan                                                                                  - 6.28  - 1996 - 1 episode(s)       - 40 min.               - Hentai                                                                                                                                                         - https://myanimelist.net/anime/4490
Sol Bianca                                                                                         - 6.46  - 1990 - 2 episode(s)       - 54 min. per ep.       - Action, Sci-Fi, Adventure, Space                                                                                                                               - https://myanimelist.net/anime/1443
Sore Ike! Anpanman: Kieta Jam Ojisan                                                               - 6.18  - 2000 - 1 episode(s)       - 50 min.               - Adventure, Kids, Fantasy                                                                                                                                       - https://myanimelist.net/anime/27497
Sore Ike! Anpanman: Kokin-chan to Namida no Christmas                                              - 5.47  - 2007 - 1 episode(s)       - 48 min.               - Comedy, Fantasy, Kids                                                                                                                                          - https://myanimelist.net/anime/21955
Soredemo Tsuma wo Aishiteru                                                                        - 6.57  - 2011 - 3 episode(s)       - 28 min. per ep.       - Hentai                                                                                                                                                         - https://myanimelist.net/anime/11349
Sotsugyou M: Ore-tachi no Carnival                                                                 - 5.60  - 1999 - 2 episode(s)       - 27 min. per ep.       - Drama, School                                                                                                                                                  - https://myanimelist.net/anime/2779
Sotsugyou: Graduation                                                                              - 6.26  - 1995 - 2 episode(s)       - 30 min. per ep.       - Drama, School                                                                                                                                                  - https://myanimelist.net/anime/2714
Soukihei MD Geist                                                                                  - 5.40  - 1986 - 1 episode(s)       - 47 min.               - Mecha, Military, Sci-Fi                                                                                                                                        - https://myanimelist.net/anime/1285
Soukou Kihei Votoms Recaps                                                                         - 6.45  - 1986 - 4 episode(s)       - 57 min. per ep.       - Action, Drama, Mecha, Military, Sci-Fi                                                                                                                         - https://myanimelist.net/anime/12337
Soukou Kihei Votoms: Kakuyaku taru Itan                                                            - 7.14  - 1994 - 5 episode(s)       - 30 min. per ep.       - Drama, Mecha, Military, Sci-Fi                                                                                                                                 - https://myanimelist.net/anime/2586
Soukou Kihei Votoms: The Last Red Shoulder                                                         - 7.27  - 1985 - 1 episode(s)       - 54 min.               - Action, Drama, Mecha, Military, Sci-Fi                                                                                                                         - https://myanimelist.net/anime/2583
Soukou Kihei Votoms: Vol.1 Stories of the 'A.T. Votoms'                                            - 6.53  - 1985 - 1 episode(s)       - 55 min.               - Action, Mecha, Military, Drama, Sci-Fi                                                                                                                         - https://myanimelist.net/anime/12439
Soushin Shoujo Matoi: Kabushiki Gaisha Knight Busters                                              - 6.66  - 2017 - 1 episode(s)       - 24 min.               - Magic, Supernatural                                                                                                                                            - https://myanimelist.net/anime/35458
Space Fantasia 2001 Nights                                                                         - 6.46  - 1987 - 1 episode(s)       - 57 min.               - Drama, Sci-Fi, Seinen, Space                                                                                                                                   - https://myanimelist.net/anime/1662
Space Gundam V                                                                                     - 5.68  - 1983 - 1 episode(s)       - 1 hr. 22 min.         - Action, Comedy, Mecha                                                                                                                                          - https://myanimelist.net/anime/35137
Space Pirate Captain Herlock: Outside Legend - The Endless Odyssey                                 - 7.45  - 2002 - 13 episode(s)      - 25 min. per ep.       - Action, Adventure, Space, Drama, Sci-Fi, Seinen                                                                                                                - https://myanimelist.net/anime/1081
Space☆Dandy 2nd Season Picture Drama                                                               - 6.34  - 2014 - 3 episode(s)       - 6 min. per ep.        - Comedy, Sci-Fi, Space                                                                                                                                          - https://myanimelist.net/anime/30246
Spring Stranger                                                                                    - 5.02  - 2009 - 1 episode(s)       - 4 min.                - Music                                                                                                                                                          - https://myanimelist.net/anime/32868
Sprite: Between Two Worlds                                                                         - 6.05  - 1997 - 2 episode(s)       - 36 min. per ep.       - Comedy, Ecchi, Romance, School                                                                                                                                 - https://myanimelist.net/anime/1786
Stairs: Houkago no Album                                                                           - 5.45  - 2001 - 1 episode(s)       - 30 min.               - Hentai                                                                                                                                                         - https://myanimelist.net/anime/3082
Starship Troopers: Traitor of Mars                                                                 - 6.68  - 2017 - 1 episode(s)       - 1 hr. 27 min.         - Action, Military, Sci-Fi                                                                                                                                       - https://myanimelist.net/anime/36194
Stratosphera no Yousei                                                                             - 5.78  - 2002 - 3 episode(s)       - 33 min. per ep.       - Drama, Hentai, Romance, Sci-Fi                                                                                                                                 - https://myanimelist.net/anime/2788
Sukeban Deka                                                                                       - 6.55  - 1991 - 2 episode(s)       - 47 min. per ep.       - Action, Police, Drama, School, Shoujo                                                                                                                          - https://myanimelist.net/anime/2726
Suna no Wakusei feat. Hatsune Miku                                                                 - 6.79  - 2017 - 1 episode(s)       - 3 min.                - Music                                                                                                                                                          - https://myanimelist.net/anime/36173
Super Real Mahjong: Mahjong Battle Scramble - Konran-teki Sento Mahjong                            - 4.63  - 1990 - 1 episode(s)       - 40 min.               - Comedy, Ecchi, Fantasy, Game                                                                                                                                   - https://myanimelist.net/anime/17989
Sweet Spot                                                                                         - 6.80  - 1991 - 1 episode(s)       - 45 min.               - Comedy                                                                                                                                                         - https://myanimelist.net/anime/26035
Sylvanian Families                                                                                 - 5.57  - 2007 - 3 episode(s)       - 25 min. per ep.       - Comedy, Fantasy, Kids                                                                                                                                          - https://myanimelist.net/anime/8644
Tabidachi: Ami Shuushou                                                                            - 5.96  - 1986 - 1 episode(s)       - 39 min.               - Ecchi, Romance, Drama                                                                                                                                          - https://myanimelist.net/anime/5640
Taiyou no Ouji: Horus no Daibouken                                                                 - 6.61  - 1968 - 1 episode(s)       - 1 hr. 22 min.         - Adventure, Drama, Magic                                                                                                                                        - https://myanimelist.net/anime/1044
Tanjou: Debut                                                                                      - 5.10  - 1994 - 2 episode(s)       - 30 min. per ep.       - Slice of Life, Romance, Supernatural                                                                                                                           - https://myanimelist.net/anime/3513
Tekken                                                                                             - 5.33  - 1998 - 2 episode(s)       - 28 min. per ep.       - Action, Sci-Fi, Adventure, Martial Arts                                                                                                                        - https://myanimelist.net/anime/537
Telepathy Shoujo Ran                                                                               - 6.70  - 2008 - 26 episode(s)      - 24 min. per ep.       - Fantasy, School                                                                                                                                                - https://myanimelist.net/anime/3668
Tenshi Nanka ja Nai                                                                                - 6.30  - 1994 - 1 episode(s)       - 30 min.               - Comedy, Drama, Shoujo                                                                                                                                          - https://myanimelist.net/anime/3512
Teppen                                                                                             - 4.69  - 1996 - 2 episode(s)       - 50 min. per ep.       - Action, Comedy                                                                                                                                                 - https://myanimelist.net/anime/23723
The Chocolate Panic Picture Show                                                                   - 4.71  - 1985 - 1 episode(s)       - 25 min.               - Dementia, Psychological                                                                                                                                        - https://myanimelist.net/anime/5622
Tiger & Bunny Recaps                                                                               - 6.17  - 2012 - 2 episode(s)       - 1 hr. 35 min. per ep. - Action, Comedy, Super Power, Mystery                                                                                                                           - https://myanimelist.net/anime/30178
Time Slip Ichimannen: Prime Rose                                                                   - 5.84  - 1983 - 1 episode(s)       - 1 hr. 22 min.         - Action, Adventure, Romance, Sci-Fi, Drama                                                                                                                      - https://myanimelist.net/anime/5293
Timing (Music)                                                                                     - N/A   - 2018 - 1 episode(s)       - 3 min.                - Cars, Music                                                                                                                                                    - https://myanimelist.net/anime/37556
Tokimeki Memorial: Only Love Specials                                                              - 6.75  - 2007 - 2 episode(s)       - 24 min. per ep.       - Comedy, School                                                                                                                                                 - https://myanimelist.net/anime/3686
Tokio Kidou Police                                                                                 - 6.07  - 1997 - 2 episode(s)       - 27 min. per ep.       - Comedy, Hentai, Parody, Romance                                                                                                                                - https://myanimelist.net/anime/1405
Tokumu Sentai Shinesman                                                                            - 6.99  - 1996 - 2 episode(s)       - 27 min. per ep.       - Action, Comedy, Sci-Fi                                                                                                                                         - https://myanimelist.net/anime/2097
Tokyo Babylon                                                                                      - 6.80  - 1992 - 2 episode(s)       - 50 min. per ep.       - Action, Magic, Mystery, Supernatural                                                                                                                           - https://myanimelist.net/anime/1043
Tomoe ga Yuku!                                                                                     - 5.38  - 1991 - 2 episode(s)       - 44 min. per ep.       - Action, Drama, Romance, Thriller, Shoujo                                                                                                                       - https://myanimelist.net/anime/4927
Toruru's Adventure                                                                                 - 1.00  - 2014 - 1 episode(s)       - 32 min.               - Adventure, Fantasy, Sci-Fi                                                                                                                                     - https://myanimelist.net/anime/34258
Tottoko Hamtarou OVA 1: Hamtaro no Otanjoubi - Mama wo Tasunete Sanzen Techi Techi                 - 6.71  - 2002 - 1 episode(s)       - 44 min.               - Adventure, Comedy, Kids                                                                                                                                        - https://myanimelist.net/anime/2399
Toushinden                                                                                         - 5.37  - 1996 - 2 episode(s)       - 27 min. per ep.       - Action, Martial Arts                                                                                                                                           - https://myanimelist.net/anime/2462
Transfer                                                                                           - 6.31  - 2012 - 1 episode(s)       - 6 min.                - Action, Music                                                                                                                                                  - https://myanimelist.net/anime/17068
Transformers Zone                                                                                  - 5.71  - 1990 - 1 episode(s)       - 23 min.               - Mecha, Sci-Fi                                                                                                                                                  - https://myanimelist.net/anime/6038
Tsuma no Haha Sayuri                                                                               - 6.53  - 2011 - 2 episode(s)       - 30 min. per ep.       - Hentai                                                                                                                                                         - https://myanimelist.net/anime/11465
Tsuritama: Harikitte Contest                                                                       - 6.04  - 2012 - 1 episode(s)       - 18 min.               - Comedy, Sci-Fi, Slice of Life, Sports                                                                                                                          - https://myanimelist.net/anime/31581
Tu Xia Zhi Qing Li Chuanshuo                                                                       - 6.00  - 2015 - 1 episode(s)       - 1 hr. 30 min.         - Action, Adventure, Comedy, Martial Arts                                                                                                                        - https://myanimelist.net/anime/32890
Twin Signal: Family Game                                                                           - 6.49  - 1996 - 3 episode(s)       - 29 min. per ep.       - Action, Comedy, Mecha, Sci-Fi                                                                                                                                  - https://myanimelist.net/anime/1900
Twinkle Nora Rock Me!                                                                              - 4.18  - 1985 - 1 episode(s)       - 29 min.               - Action, Sci-Fi                                                                                                                                                 - https://myanimelist.net/anime/9342
UFO Princess Valkyrie 4: Toki to Yume to Ginga no Utage                                            - 6.97  - 2006 - 2 episode(s)       - 24 min. per ep.       - Comedy, Romance, Sci-Fi                                                                                                                                        - https://myanimelist.net/anime/1648
Uchuu Enban Dai-Sensou                                                                             - 5.82  - 1975 - 1 episode(s)       - 29 min.               - Action, Mecha, Romance                                                                                                                                         - https://myanimelist.net/anime/5620
Uchuu Kazoku Carlvinson                                                                            - 6.34  - 1988 - 1 episode(s)       - 45 min.               - Comedy, Fantasy, Sci-Fi                                                                                                                                        - https://myanimelist.net/anime/4533
Uchuu no Kishi Tekkaman Blade II                                                                   - 6.42  - 1994 - 6 episode(s)       - 30 min. per ep.       - Action, Adventure, Space, Mecha, Military, Drama, Sci-Fi                                                                                                       - https://myanimelist.net/anime/1460
Umi kara no Shisha                                                                                 - 6.27  - 2010 - 1 episode(s)       - 8 min.                - Action, Mecha, Super Power, Sci-Fi                                                                                                                             - https://myanimelist.net/anime/9566
Unkai no Meikyuu Zeguy                                                                             - 5.77  - 1993 - 2 episode(s)       - 36 min. per ep.       - Action, Adventure, Fantasy                                                                                                                                     - https://myanimelist.net/anime/1176
Urarochi Diamond                                                                                   - 5.54  - 2001 - 1 episode(s)       - 40 min.               - Adventure                                                                                                                                                      - https://myanimelist.net/anime/4098
Urmă (Zanzou)                                                                                      - 5.13  - 2011 - 1 episode(s)       - 4 min.                - Music, Supernatural, Vampire                                                                                                                                   - https://myanimelist.net/anime/32790
Utsukushiki Emono-tachi no Gakuen                                                                  - 5.53  - 2001 - 2 episode(s)       - 30 min. per ep.       - Hentai                                                                                                                                                         - https://myanimelist.net/anime/3539
VS Knight Lamune & 40 Fresh                                                                        - 5.79  - 1997 - 6 episode(s)       - 28 min. per ep.       - Adventure, Comedy, Ecchi, Mecha, Sci-Fi, Space                                                                                                                 - https://myanimelist.net/anime/1411
Vampire Hunter D                                                                                   - 7.22  - 1985 - 1 episode(s)       - 1 hr. 20 min.         - Action, Sci-Fi, Horror, Supernatural, Vampire                                                                                                                  - https://myanimelist.net/anime/732
Vampire Hunter                                                                                     - 6.79  - 1997 - 4 episode(s)       - 43 min. per ep.       - Action, Adventure, Supernatural, Drama, Vampire, Fantasy                                                                                                       - https://myanimelist.net/anime/1952
Vandread: Taidou-hen                                                                               - 6.88  - 2001 - 1 episode(s)       - 1 hr. 18 min.         - Action, Adventure, Comedy, Ecchi, Mecha, Sci-Fi, Space                                                                                                         - https://myanimelist.net/anime/1112
Wan Wan Chuushingura                                                                               - 6.02  - 1963 - 1 episode(s)       - 1 hr. 21 min.         - Action, Adventure, Drama, Fantasy                                                                                                                              - https://myanimelist.net/anime/9228
Warau Hyouteki                                                                                     - 6.37  - 1987 - 1 episode(s)       - 50 min.               - Horror, Mystery                                                                                                                                                - https://myanimelist.net/anime/2018
Waver                                                                                              - 6.27  - 2001 - 3 episode(s)       - 30 min. per ep.       - Hentai                                                                                                                                                         - https://myanimelist.net/anime/2191
Wazaguu! vs. Dangerous Jiisan Ja: Houfukuzettou! Anime Quiz                                        - 5.00  - 2012 - 1 episode(s)       - 35 min.               - Kids, Comedy                                                                                                                                                   - https://myanimelist.net/anime/22711
Wizardry                                                                                           - 5.83  - 1991 - 1 episode(s)       - 50 min.               - Action, Adventure, Fantasy                                                                                                                                     - https://myanimelist.net/anime/1076
Wonderland                                                                                         - 3.83  - 2013 - 2 episode(s)       - 1 min. per ep.        - Music                                                                                                                                                          - https://myanimelist.net/anime/32860
Xi Yang Yang Yu Hui Tai Lang: Zhi Tu Nian Ding Gua Gua                                             - 5.64  - 2011 - 1 episode(s)       - 1 hr. 27 min.         - Adventure, Comedy, Kids                                                                                                                                        - https://myanimelist.net/anime/18489
X²: Double X                                                                                       - 6.61  - 1993 - 1 episode(s)       - 2 min.                - Music, Drama, Shoujo                                                                                                                                           - https://myanimelist.net/anime/2729
Yagami Yuu                                                                                         - 6.55  - 2006 - 1 episode(s)       - 30 min.               - Hentai                                                                                                                                                         - https://myanimelist.net/anime/2870
Yakusai Kochou                                                                                     - 5.57  - 1997 - 1 episode(s)       - 30 min.               - Comedy, Supernatural, Ecchi                                                                                                                                    - https://myanimelist.net/anime/2384
Yakushiji Ryouko no Kaiki Jikenbo: Hamachou, Voice & Fiction                                       - 5.65  - 2009 - 1 episode(s)       - 16 min.               - Police, Supernatural, Mystery                                                                                                                                  - https://myanimelist.net/anime/29837
Yama ni Kagayaku: Guide-ken Heiji Gou                                                              - 6.17  - 2012 - 1 episode(s)       - 28 min.               - Drama, Slice of Life                                                                                                                                           - https://myanimelist.net/anime/20205
Yamato 2520                                                                                        - 5.99  - 1994 - 3 episode(s)       - 57 min. per ep.       - Action, Military, Sci-Fi, Adventure                                                                                                                            - https://myanimelist.net/anime/6718
Yarichin☆Bitch-bu                                                                                  - N/A   - 2018 - Unknown episode(s) - Unknown               - Comedy, School, Yaoi                                                                                                                                           - https://myanimelist.net/anime/37585
Yobai Suru Shichinin no Harame                                                                     - 6.68  - 2014 - 2 episode(s)       - 15 min. per ep.       - Harem, Hentai                                                                                                                                                  - https://myanimelist.net/anime/24745
Yokohama Kaidashi Kikou                                                                            - 7.35  - 1998 - 2 episode(s)       - 29 min. per ep.       - Sci-Fi, Seinen, Slice of Life                                                                                                                                  - https://myanimelist.net/anime/975
Yoroiden Samurai Troopers Message                                                                  - 6.10  - 1991 - 5 episode(s)       - 30 min. per ep.       - Adventure, Fantasy, Samurai, Shounen                                                                                                                           - https://myanimelist.net/anime/1267
